URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/2299110.Acheron""","Acheron (Dark-Hunter, #14)",Abraham   Verghese,56155,3676.0,4.0,728.0,2008,1.0,"['Paranormal Romance', 'Paranormal', 'Romance']",[],"[['Greece', 'Atlantis', 'New Orleans, Louisiana', '(United States)'], ['…more\nNashville, Tennessee', '(United States)'], ['…less'], ['Other Editions (11)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6065182-the-little-stranger""",The Little Stranger,Michael Pollan,46289,6236.0,4.0,466.0,2009,0.0,"['Historical Fiction', 'Fiction', 'Horror']","['Booker Prize Nominee (2009)', 'Orange Prize Nominee for Fiction Longlist (2010)', 'Shirley Jackson Award Nominee for Novel (Finalist) (2009)', 'Goodreads Choice Award Nominee for Fiction & Mystery/Thriller (2009)', 'Blogistanian Globalia (2011)']","[['Warwickshire, England,\n1949', '    \nWarwickshire, England,\n1947']]"
"https://www.goodreads.com/book/show/3090465-the-twilight-saga""","The Twilight Saga (Twilight, #1-4)",Nicole Krauss,109382,3977.0,4.0,65.0,2008,1.0,"['Fantasy', 'Young Adult', 'Romance']",[],
"https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story""",It's Kind of a Funny Story,Tatiana de Rosnay,221855,10942.0,4.0,444.0,2007,0.0,"['Young Adult', 'Fiction', 'Contemporary']","['Lincoln Award Nominee (2009)', 'Goldener Lufti (2008)']","[['New York City, New York', '(United States)']]"
"https://www.goodreads.com/book/show/1240662.Lover_Enshrined""","Lover Enshrined (Black Dagger Brotherhood, #6)",Laura Hillenbrand,108831,4372.0,4.0,534.0,2008,1.0,"['Paranormal', 'Romance', 'Paranormal Romance']","['All About Romance (AAR) Annual Reader Poll for Best Paranormal Romance (2009)', 'P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Vampire Romance (2008)']","[['Caldwell, New York', '(United States)']]"
"https://www.goodreads.com/book/show/13747.Julie_and_Julia""","Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Jodi Picoult,155950,7972.0,4.0,310.0,2005,0.0,"['Nonfiction', 'Memoir', 'Food']",[],
"https://www.goodreads.com/book/show/1096390.The_Uncommon_Reader""",The Uncommon Reader,Gregory David Roberts,40929,6111.0,4.0,120.0,2007,0.0,"['Fiction', 'Books About Books', 'Humor']","['Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2008)', 'Sakura Medal Nominee for High School Book (2010)']",
"https://www.goodreads.com/book/show/784911.Rise_of_the_Evening_Star""","Rise of the Evening Star (Fablehaven, #2)",Mark Z. Danielewski,113141,3960.0,4.0,456.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Connecticut', '(United States)'], [''], ['Other Editions (63)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/3467.The_People_of_Sparks""","The People of Sparks (Book of Ember, #2)",Richard Russo,52353,3554.0,4.0,338.0,2004,1.0,"['Young Adult', 'Dystopia', 'Fantasy']",[],
"https://www.goodreads.com/book/show/3393648-heart-and-soul""",Heart and Soul,David Wroblewski,16024,1628.0,4.0,418.0,2009,0.0,"['Fiction', 'Romance', 'Ireland']",[],"[['Dublin', '(Ireland)'], [''], ['Other Editions (60)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/4102763-paths-of-glory""",Paths of Glory,Zadie Smith,16918,1256.0,4.0,363.0,2009,0.0,"['Fiction', 'Historical Fiction', 'Adventure']",[],
"https://www.goodreads.com/book/show/242472.The_Black_Swan""",The Black Swan: The Impact of the Highly Improbable,Libba Bray,91126,5482.0,4.0,366.0,2007,1.0,"['Nonfiction', 'Economics', 'Business']",['Financial Times and McKinsey Business Book of the Year Nominee for Shortlist (2007)'],
"https://www.goodreads.com/book/show/144214.When_a_Crocodile_Eats_the_Sun""",When a Crocodile Eats the Sun: A Memoir of Africa,Malcolm Gladwell,8142,853.0,4.0,344.0,2007,0.0,"['Africa', 'Nonfiction', 'Memoir']",['Borders Original Voices Award for Nonfiction (2007)'],"[['Zimbabwe', 'Rhodesia', '(Zimbabwe)']]"
"https://www.goodreads.com/book/show/10412.He_s_Just_Not_That_Into_You""",He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Eric Schlosser,63283,3461.0,4.0,208.0,2006,0.0,"['Nonfiction', 'Self Help', 'Chick Lit']",[],
"https://www.goodreads.com/book/show/22076.From_a_Buick_8""",From a Buick 8,Rick Riordan,60760,1870.0,3.0,356.0,2002,0.0,"['Horror', 'Fiction', 'Fantasy']",['Bram Stoker Award Nominee for Best Novel (2002)'],"[['Statler, Pennsylvania', '(United States)']]"
"https://www.goodreads.com/book/show/23577.Lies_the_Lying_Liars_Who_Tell_Them""",Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,David McCullough,28515,919.0,4.0,421.0,2004,0.0,"['Nonfiction', 'Politics', 'Humor']","['J. Gordon Coogler Award for the worst book of the year (2003)', 'Grammy Award for Best Spoken Word Album (2004)']",[['United States of America']]
"https://www.goodreads.com/book/show/221059.JPod""",JPod,Neil Gaiman,20263,974.0,4.0,448.0,2007,0.0,"['Fiction', 'Canada', 'Humor']",['Scotiabank Giller Prize Nominee (2006)'],"[['Vancouver, British Columbia', '(Canada)']]"
"https://www.goodreads.com/book/show/6628.The_Big_Over_Easy""","The Big Over Easy (Nursery Crime, #1)",Isabel Allende,31446,2296.0,4.0,383.0,2006,1.0,"['Humor', 'Fantasy', 'Mystery']",['Lefty Award Nominee (2006)'],[['United Kingdom']]
"https://www.goodreads.com/book/show/676.Sailing_Alone_Around_the_Room""",Sailing Alone Around the Room: New and Selected Poems,Geraldine Brooks,13028,708.0,4.0,172.0,2002,0.0,"['Poetry', 'Nonfiction', 'American']",[],
"https://www.goodreads.com/book/show/2921082-the-maze-of-bones""","The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,77690,4863.0,4.0,220.0,2008,1.0,"['Mystery', 'Adventure', 'Young Adult']",[],"[['Paris', '(France)'], ['Philadelphia, Pennsylvania', '(United States)'], [''], ['Other Editions (54)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/88514.Platform""",Platform,Dave Eggers,17836,1027.0,4.0,259.0,2004,0.0,"['Fiction', 'France', 'Novels']",[],"[['Paris', '(France)'], ['Thailand'], [''], ['Other Editions (94)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/13539044-the-silver-linings-playbook""",The Silver Linings Playbook,J.K. Rowling,152486,12040.0,4.0,289.0,2012,0.0,"['Fiction', 'Contemporary', 'Romance']",['PEN/Hemingway Foundation Award Nominee (2009)'],"[['Collingswood, New Jersey', '(United States)']]"
"https://www.goodreads.com/book/show/6581511-shadowland""","Shadowland (The Immortals, #3)",Suzanne Collins,79328,2569.0,4.0,339.0,2009,1.0,"['Young Adult', 'Fantasy', 'Paranormal']","[""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2009)"", 'Teen Read Award Nominee for Best Read (2010)']","[['Laguna Beach, California', '(United States)']]"
"https://www.goodreads.com/book/show/351652.Every_Secret_Thing""",Every Secret Thing,J.K. Rowling,10361,950.0,3.0,410.0,2004,0.0,"['Mystery', 'Fiction', 'Thriller']","['Barry Award for Best Novel (2004)', 'Anthony Award for Best Novel (2004)', 'Hammett Prize Nominee (2003)']","[['Baltimore, Maryland', '(United States)']]"
"https://www.goodreads.com/book/show/66717.I_Lucifer""","I, Lucifer",J.K. Rowling,8857,918.0,4.0,272.0,2003,0.0,"['Fiction', 'Fantasy', 'Humor']",[],"[['London, England', '(United Kingdom)'], [''], ['Other Editions (16)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/215542.The_Rivers_of_Zadaa""","The Rivers of Zadaa (Pendragon, #6)",J.K. Rowling,23373,354.0,4.0,405.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/9572203-the-snowman""","The Snowman (Harry Hole, #7)",Markus Zusak,117150,8759.0,4.0,383.0,2011,1.0,"['Mystery', 'Crime', 'Fiction']",['Bokhandlerprisen (2007)'],"[['Oslo', '(Norway)'], ['Bergen', '(Norway)']]"
"https://www.goodreads.com/book/show/30262.The_Good_the_Bad_and_the_Undead""","The Good, the Bad, and the Undead (The Hollows, #2)",Audrey Niffenegger,62679,1960.0,4.0,453.0,2005,1.0,"['Urban Fantasy', 'Fantasy', 'Paranormal']",[],"[['Cincinnati, Ohio', '(United States)'], ['Ohio', '(United States)'], [''], ['Other Editions (57)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/18997.Absolute_Friends""",Absolute Friends,Khaled Hosseini,6761,561.0,4.0,464.0,2004,0.0,"['Fiction', 'Thriller', 'Espionage']",[],
"https://www.goodreads.com/book/show/627984.Stone_Cold""","Stone Cold (Camel Club, #3)",Kathryn Stockett,42483,1734.0,4.0,388.0,2007,1.0,"['Fiction', 'Thriller', 'Mystery']",[],
"https://www.goodreads.com/book/show/2253484.Shadow_Country""",Shadow Country,Khaled Hosseini,4698,715.0,4.0,892.0,2008,1.0,"['Fiction', 'Historical Fiction', 'Literary Fiction']","['National Book Award for Fiction (2008)', 'William Dean Howells Medal (2010)']",
"https://www.goodreads.com/book/show/113304.The_Thief_Lord""",The Thief Lord,Suzanne Collins,89371,4049.0,4.0,350.0,2002,0.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Book Sense Book of the Year Award for Children's Literature (2003)"", 'Batchelder Award (2003)', 'Zilveren Griffel (2004)', 'Grand Canyon Reader Award for Teen Book (2004)', ""Massachusetts Children's Book Award (2005)"", ""Zurich Children's Book Award (2000)"", ""The Children's Book Award from the Vienna House of Literature (2001)"", ""Pacific Northwest Library Association Young Reader's Choice Award for Junior (2005)"", 'Literaturpreis der Jury der jungen Leser for Kinderbuch (2001)', 'Corine Internationaler Buchpreis for Kinder- und Jugendbuch (2003)', 'Premi Protagonista Jove for Categoria 13-14 anys (2004)']","[['Venice', '(Italy)']]"
"https://www.goodreads.com/book/show/446.The_Brooklyn_Follies""",The Brooklyn Follies,Stephenie Meyer,24058,1730.0,4.0,306.0,2006,0.0,"['Fiction', 'American', 'Contemporary']",[],"[['Brooklyn, New York City, New York', '(United States)'], [''], ['Other Editions (95)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/7199.The_Way_the_Crow_Flies""",The Way the Crow Flies,Sara Gruen,13114,1210.0,4.0,848.0,2004,0.0,"['Fiction', 'Historical Fiction', 'Canada']","['Scotiabank Giller Prize Nominee (2003)', 'Lambda Literary Award Nominee for Lesbian Fiction (2004)', 'Canadian Booksellers Association Libris Award for Fiction Book (2004)', 'Mikael Agricola -palkinto (2005)']","[['Centralia,\n1962', '(Canada)'], ['Toronto, Ontario,\n1985', '(Canada)']]"
"https://www.goodreads.com/book/show/12535.Plan_B""",Plan B: Further Thoughts on Faith,Stieg Larsson,20436,969.0,4.0,352.0,2006,0.0,"['Nonfiction', 'Memoir', 'Spirituality']",[],
"https://www.goodreads.com/book/show/123036.Hotel_World""",Hotel World,Yann Martel,5500,540.0,4.0,236.0,2002,0.0,"['Fiction', 'Contemporary', 'LGBT']","['Booker Prize Nominee (2001)', 'Orange Prize Nominee for Fiction Shortlist (2001)', 'RSL Encore Award (2002)']","[['England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/96200.At_Swim_Two_Boys""","At Swim, Two Boys",Dan Brown,8335,653.0,4.0,562.0,2003,0.0,"['LGBT', 'Fiction', 'Historical Fiction']","['Ferro-Grumley Award for Gay Fiction (2003)', 'Lambda Literary Award for Gay Fiction (2003)', 'International Dublin Literary Award Nominee (2003)']","[['Dublin', '(Ireland)']]"
"https://www.goodreads.com/book/show/87745.Wish_You_Well""",Wish You Well,Alice Sebold,23584,2615.0,,432.0,2007,0.0,"['Fiction', 'Historical Fiction', 'Mystery']",[],"[['Virginia', '(United States)'], [''], ['Other Editions (6)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6134826-blue-moon""","Blue Moon (The Immortals, #2)",Cormac McCarthy,91534,3764.0,4.0,284.0,2009,1.0,"['Young Adult', 'Fantasy', 'Paranormal']","[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)""]","[['Laguna Beach, California', '(United States)']]"
"https://www.goodreads.com/book/show/146274.Manhunt""",Manhunt: The 12-Day Chase for Lincoln's Killer,Mark Haddon,28682,2281.0,4.0,388.0,2007,0.0,"['History', 'Nonfiction', 'Civil War']",['Edgar Award for Best Fact Crime (2007)'],[['United States of America']]
"https://www.goodreads.com/book/show/24093.Street_Magic""","Street Magic (The Circle Opens, #2)",Sue Monk Kidd,23085,371.0,4.0,300.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/48484.Blindsight""","Blindsight (Firefall, #1)",Jeffrey Eugenides,29208,2544.0,4.0,384.0,2006,1.0,"['Science Fiction', 'Fiction', 'Horror']","['Hugo Award Nominee for Best Novel (2007)', 'Locus Award Nominee for Best SF Novel (2007)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2009)', 'Sunburst Award Nominee for Canadian Novel (2007)', 'John W. Campbell Memorial Award Nominee (2007)', ""Grand Prix de l'Imaginaire for Traduction (2009)"", 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2010)', 'Tähtivaeltaja Award (2014)', 'Prix Aurora Award Nominee for Best Long-Form Work in English (2007)', 'Seiun Award 星雲賞 for Best Translated Long Story (2014)']",
"https://www.goodreads.com/book/show/44312.Alphabet_Weekends""",Alphabet Weekends,J.K. Rowling,6288,440.0,4.0,448.0,2007,0.0,"['Chick Lit', 'Fiction', 'Romance']",[],"[['United Kingdom'], [''], ['Other Editions'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/10357575-1q84""",1Q84 (1Q84 #1-3),Jodi Picoult,215020,18640.0,4.0,925.0,2011,1.0,"['Fiction', 'Fantasy', 'Magical Realism']","['Andrew Carnegie Medal Nominee for Fiction (2012)', 'Premi Ictineu for Millor novel·la traduïda (2012)', 'Goodreads Choice Award for Fiction (2011)', 'International Dublin Literary Award Nominee for Shortlist (2013)']","[['Tokyo,\n1984', '(Japan)']]"
"https://www.goodreads.com/book/show/97898.The_Full_Cupboard_of_Life""",The Full Cupboard of Life (No. 1 Ladies' Detective Agency #5),Rick Riordan,29690,1382.0,4.0,198.0,2005,1.0,"['Mystery', 'Fiction', 'Africa']",['Audie Award for Solo Narration - Female (2005)'],"[['Gaborone', '(Botswana)']]"
"https://www.goodreads.com/book/show/6050822-puhdistus""",Puhdistus,Jeannette Walls,14175,1182.0,4.0,381.0,2008,1.0,"['Fiction', 'Historical Fiction', 'Finnish Literature']","['Prix Femina for Étranger (2010)', 'Nordisk Raads Litteraturpris (Nordic Council Literature Prize) (2010)', 'Kalevi Jäntin palkinto (2008)', 'European Book Prize for Fiction (2010)', 'Finlandia Prize (2008)', 'Varjo-Finlandia (2008)', 'Runeberg-palkinto (2009)', 'Prix du roman Fnac (2010)']","[['Estonia', 'Western Estonia', 'Vladivostok', '(Russian Federation)'], ['…more\nBerlin', '(Germany)'], ['…less']]"
"https://www.goodreads.com/book/show/5971165-the-white-queen""",The White Queen (The Plantagenet and Tudor Novels #2),Stephenie Meyer,159457,7317.0,4.0,415.0,2009,1.0,"['Historical Fiction', 'Fiction', 'Historical']",[],"[['England,\n1464', '(United Kingdom)'], [''], ['Other Editions (108)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/86342.Fiasco""",Fiasco: The American Military Adventure in Iraq,Ian McEwan,6455,461.0,4.0,482.0,2006,0.0,"['History', 'Nonfiction', 'Politics']","['Pulitzer Prize Nominee for General Nonfiction (2007)', 'Lionel Gelber Prize Nominee (2007)', 'Ambassador Book Award for Current Affairs (2007)', 'PEN/John Kenneth Galbraith Award for Nonfiction Nominee (2007)', 'Arthur Ross Book Award for Honorable Mention (2007)']",
"https://www.goodreads.com/book/show/2722413-evernight""","Evernight (Evernight, #1)",Stephenie Meyer,78958,3319.0,4.0,327.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['United States of America'], [''], ['Other Editions (57)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2531.The_Cave""",The Cave,Carlos Ruiz Zafón,12064,1042.0,4.0,307.0,2003,0.0,"['Fiction', 'Literature', 'Portugal']",['Independent Foreign Fiction Prize Nominee for Shortlist (2003)'],
"https://www.goodreads.com/book/show/6411016-matterhorn""",Matterhorn,Dan Brown,39219,3246.0,4.0,663.0,2009,0.0,"['Fiction', 'Historical Fiction', 'War']","['Exclusive Books Boeke Prize Nominee (2011)', 'Indies Choice Book Award for Debut Book (2011)', 'W.Y. Boyd Literary Award for Excellence in Military Fiction (2011)', 'James Fenimore Cooper Prize (2011)', 'Washington State Book Award for Fiction (2011)', 'The Center for Fiction First Novel Prize (2010)', 'International Dublin Literary Award Nominee for Shortlist (2012)']","[['Vietnam,\n1968']]"
"https://www.goodreads.com/book/show/854757.Bet_Me""",Bet Me,Neil Gaiman,87048,3840.0,4.0,391.0,2004,0.0,"['Romance', 'Chick Lit', 'Contemporary Romance']","[""All About Romance (AAR) Annual Reader Poll for Best Romance & Best Contemporary Romance & Favorite Funny & Best Heroine & Best Chick Lit/Women's Fiction & Best Couple & Honorable Mention for Best Hero (2005)"", 'RITA Award by Romance Writers of America for Best Contemporary Single Title (2005)', 'Romance Readers Anonymous (RRA) Award for Best Romance of the Year (2004)']","[['United States of America', 'Ohio', '(United States)']]"
"https://www.goodreads.com/book/show/99641.A_Density_of_Souls""",A Density of Souls,Stephenie Meyer,8594,518.0,4.0,274.0,2002,0.0,"['Fiction', 'Mystery', 'LGBT']",[],"[['United States of America', 'New Orleans, Louisiana', '(United States)'], [''], ['Other Editions (23)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/673915.Last_Night_at_the_Lobster""",Last Night at the Lobster,Stephenie Meyer,9760,1812.0,4.0,146.0,2007,0.0,"['Fiction', 'Literary Fiction', 'Contemporary']","['Los Angeles Times Book Prize Nominee for Fiction (2007)', 'International Dublin Literary Award Nominee (2009)']","[['United States of America', 'Connecticut', '(United States)']]"
